"transcript_id","length","expression","half_life","type"
"NM_152348",3789,26.46,3.38983050847458,"coding"
"NM_004514",5262,39.56,3.38983050847458,"coding"
"NM_153676",3250,13.15,3.38983050847458,"coding"
"NM_024678",2110,17.42,3.38983050847458,"coding"
"NM_173589",3222,1.37,3.38983050847458,"coding"
"NM_024556",1792,10.6,3.38983050847458,"coding"
"NM_003957",3506,4.45,3.38983050847458,"coding"
"NM_002843",5119,18.25,3.38983050847458,"coding"
"NM_001039468",2965,38.27,3.38983050847458,"coding"
"NM_003682",6016,17.88,3.38983050847458,"coding"
"NM_004809",2116,1.22,3.38983050847458,"coding"
"NM_004330",2382,14.5,3.38983050847458,"coding"
"NM_018668",2509,8.57,3.38983050847458,"coding"
"NM_152451",4664,9.74,3.38983050847458,"coding"
"NM_198141",4603,1.8,3.38983050847458,"coding"
"NM_006122",6279,5.77,3.38983050847458,"coding"
"NM_015554",5043,6.21,3.38983050847458,"coding"
"NM_144571",8794,1.95,3.38983050847458,"coding"
"NM_033115",3325,2.43,3.38983050847458,"coding"
"NM_014961",4304,3.13,3.38983050847458,"coding"
"NM_018401",3224,3.23,3.38983050847458,"coding"
"NM_016648",2303,5.74,3.38983050847458,"coding"
"NM_004387",1585,5.9,3.44827586206897,"coding"
"NM_024594",3359,24.99,3.44827586206897,"coding"
"NM_152550",3019,6.23,3.44827586206897,"coding"
"NM_004553",541,123.62,3.44827586206897,"coding"
"NM_001044723",4462,11.2,3.44827586206897,"coding"
"NM_152520",3154,2.17,3.44827586206897,"coding"
"NM_198554",6090,13.86,3.44827586206897,"coding"
"NM_005760",3341,28.1,3.44827586206897,"coding"
"NM_206895",480,2,3.44827586206897,"coding"
"NM_024322",1665,23.41,3.44827586206897,"coding"
"NM_020122",2390,30.48,3.44827586206897,"coding"
"NM_032974",5906,1.55,3.44827586206897,"coding"
"NM_138285",1649,14.92,3.44827586206897,"coding"
"NM_032116",7536,2.26,3.44827586206897,"coding"
"NM_194298",3645,1.56,3.44827586206897,"coding"
"NM_080599",5223,12.32,3.44827586206897,"coding"
"NM_032154",2248,7.72,3.44827586206897,"coding"
"NM_015221",4734,8.17,3.44827586206897,"coding"
"NM_001380",6751,9.03,3.44827586206897,"coding"
"NM_018999",7676,2.91,3.44827586206897,"coding"
"NM_198436",2554,88.8,3.44827586206897,"coding"
"NM_002895",4270,8.27,3.44827586206897,"coding"
"NM_175848",4353,16.85,3.44827586206897,"coding"
"NM_001001925",6452,10.65,3.44827586206897,"coding"
"NM_030954",1851,2.6,3.44827586206897,"coding"
"NM_201589",1062,1.35,3.44827586206897,"coding"
"NM_018361",5535,10.14,3.44827586206897,"coding"
"NM_138431",1468,13.47,3.44827586206897,"coding"
"NM_001722",1946,51.77,3.44827586206897,"coding"
"NM_001011667",1767,12.17,3.44827586206897,"coding"
"NM_032205",6263,8.76,3.44827586206897,"coding"
"NM_024640",1871,27.18,3.44827586206897,"coding"
"NM_144988",1032,7.19,3.44827586206897,"coding"
"NM_138795",2345,7.03,3.44827586206897,"coding"
"NM_178547",717,14.12,3.44827586206897,"coding"
"NM_001126",2775,28.38,3.44827586206897,"coding"
"NM_032027",1250,20.15,3.44827586206897,"coding"
"NM_001020658",5416,52.89,3.44827586206897,"coding"
"NM_014949",2960,23.28,3.44827586206897,"coding"
"NM_024686",3648,1.58,3.44827586206897,"coding"
"NM_003036",3511,51.1,3.44827586206897,"coding"
"NM_004768",2775,46.18,3.44827586206897,"coding"
"NM_001013615",2094,13.22,3.44827586206897,"coding"
"NM_014017",602,10.58,3.44827586206897,"coding"
"NM_002744",2359,26.83,3.44827586206897,"coding"
"NM_004698",2344,32.93,3.44827586206897,"coding"
"NM_024664",1430,11.26,3.44827586206897,"coding"
"NM_032816",2609,5.62,3.44827586206897,"coding"
"NM_013312",2531,4.42,3.44827586206897,"coding"
"NM_007056",2234,14.29,3.44827586206897,"coding"
"NM_145185",3386,33.46,3.44827586206897,"coding"
"NM_015603",2026,10.42,3.44827586206897,"coding"
"NM_023072",4340,1.77,3.44827586206897,"coding"
"NM_017967",2275,4.45,3.44827586206897,"coding"
"NM_000479",2008,3.21,3.44827586206897,"coding"
"NM_006101",2150,13.68,3.44827586206897,"coding"
"NM_015277",4871,15.15,3.44827586206897,"coding"
"NM_048368",3775,12.5,3.44827586206897,"coding"
"NM_002647",3083,6.22,3.44827586206897,"coding"
"NM_002640",3407,2.09,3.44827586206897,"coding"
"NM_199050",5827,5.86,3.44827586206897,"coding"
"NM_003307",5879,1.7,3.44827586206897,"coding"
"NM_004628",3714,6.83,3.44827586206897,"coding"
"NM_018297",2182,11.18,3.44827586206897,"coding"
"NM_002673",7097,6.01,3.44827586206897,"coding"
"NM_000094",9272,60.62,3.44827586206897,"coding"
"NM_001009938",2074,7.44,3.44827586206897,"coding"
"NM_015004",1036,43.68,3.44827586206897,"coding"
"NM_018394",2568,15.55,3.44827586206897,"coding"
"NM_015453",2897,12.29,3.44827586206897,"coding"
"NM_145037",3949,13.58,3.44827586206897,"coding"
"NM_022064",4272,20.24,3.44827586206897,"coding"
"NM_017746",3043,25.97,3.44827586206897,"coding"
"NM_015404",4022,17.58,3.44827586206897,"coding"
"NM_004269",1404,48.19,3.44827586206897,"coding"
"NM_018421",3257,6.84,3.44827586206897,"coding"
"NM_024077",3477,5.27,3.44827586206897,"coding"
"NM_017503",847,24.15,3.44827586206897,"coding"
"NM_003275",2665,7.81,3.44827586206897,"coding"
"NM_006312",8854,19.76,3.44827586206897,"coding"
"NM_144671",3054,4.61,3.44827586206897,"coding"
"NM_006861",2931,54.13,3.44827586206897,"coding"
"NM_016546",3345,3.97,3.44827586206897,"coding"
"NM_172240",2984,4.2,3.44827586206897,"coding"
"NM_020841",7259,7.84,3.44827586206897,"coding"
"NM_017641",6335,14.51,3.44827586206897,"coding"
"NM_020039",3923,5.73,3.44827586206897,"coding"
"NM_023928",3341,12.42,3.44827586206897,"coding"
"NM_207344",1110,11.29,3.44827586206897,"coding"
"NM_003312",1167,14.55,3.44827586206897,"coding"
"NM_014662",5394,4.88,3.44827586206897,"coding"
"NM_003514",487,119.69,3.44827586206897,"coding"
"NM_145169",717,34.32,3.44827586206897,"coding"
"NM_183050",3703,6.8,3.44827586206897,"coding"
"NM_015255",5268,8.92,3.44827586206897,"coding"
"NM_017519",8246,17.47,3.44827586206897,"coding"
"NM_080604",2720,19.05,3.44827586206897,"coding"
"NM_004233",2478,9.65,3.44827586206897,"coding"
"NM_001013464",2021,15.51,3.44827586206897,"coding"
"NM_001037132",6659,1.28,3.44827586206897,"coding"
"NM_022748",7646,20.48,3.44827586206897,"coding"
"NM_207116",5793,24.19,3.44827586206897,"coding"
"NM_003941",4430,12.11,3.44827586206897,"coding"
"NM_003344",2728,31.06,3.44827586206897,"coding"
"NM_018396",2192,11.92,3.44827586206897,"coding"
"NM_014916",5602,27.27,3.44827586206897,"coding"
"NM_021167",3955,1.8,3.44827586206897,"coding"
"NM_177438",10276,7.42,3.44827586206897,"coding"
"NM_198083",1289,3.59,3.44827586206897,"coding"
"NM_015197",3173,23.78,3.44827586206897,"coding"
"NM_021188",2207,21.25,3.44827586206897,"coding"
"NM_001030055",9604,6.28,3.44827586206897,"coding"
"NM_001039503",1662,5.8,3.44827586206897,"coding"
"NM_017853",2540,12.53,3.44827586206897,"coding"
"NM_024671",2324,14.24,3.44827586206897,"coding"
"NM_080861",1553,29.27,3.44827586206897,"coding"
"NM_020655",3997,5.6,3.44827586206897,"coding"
"NM_153208",2603,3.78,3.44827586206897,"coding"
"NM_001040439",5653,9.15,3.44827586206897,"coding"
"NM_001013845",1359,11.78,3.44827586206897,"coding"
"NM_020449",4452,13.31,3.44827586206897,"coding"
"NM_021724",2768,8.85,3.44827586206897,"coding"
"NM_138463",1098,37.26,3.44827586206897,"coding"
"NM_001033046",2040,16.31,3.44827586206897,"coding"
"NM_001307",1332,3.97,3.44827586206897,"coding"
"NM_016507",5515,18.42,3.44827586206897,"coding"
"NM_021825",1585,6.45,3.44827586206897,"coding"
"NM_022338",2050,53.53,3.44827586206897,"coding"
"NM_005238",5228,4.91,3.44827586206897,"coding"
"NM_016223",1894,61.55,3.44827586206897,"coding"
"NM_002105",1651,38.23,3.44827586206897,"coding"
"NM_057092",808,20.77,3.44827586206897,"coding"
"NM_014039",2403,4.01,3.44827586206897,"coding"
"NM_006244",2710,5.62,3.44827586206897,"coding"
"NM_138792",2162,15.3,3.44827586206897,"coding"
"NM_152647",1990,2.85,3.44827586206897,"coding"
"NM_000693",3442,2.1,3.44827586206897,"coding"
"NM_032857",1956,6.26,3.44827586206897,"coding"
"NM_015995",6817,25.1,3.44827586206897,"coding"
"NM_005258",713,7.98,3.44827586206897,"coding"
"NM_139076",2835,1.97,3.44827586206897,"coding"
"NM_015130",5191,5.44,3.44827586206897,"coding"
"NM_001313",3155,1.16,3.44827586206897,"coding"
"NM_020803",4576,8.75,3.44827586206897,"coding"
"NM_138369",1554,51.29,3.50877192982456,"coding"
"NM_004272",4228,9.81,3.50877192982456,"coding"
"NM_019072",5453,1.76,3.50877192982456,"coding"
"NM_015071",9035,2.43,3.50877192982456,"coding"
"NM_152624",8947,3.8,3.50877192982456,"coding"
"NM_017785",2561,23.62,3.50877192982456,"coding"
"NM_003337",2631,13.46,3.50877192982456,"coding"
"NM_003314",1407,55.97,3.50877192982456,"coding"
"NM_015342",2110,9.46,3.50877192982456,"coding"
"NM_003203",5185,4.29,3.50877192982456,"coding"
"NM_002643",1162,12.28,3.50877192982456,"coding"
"NM_181342",1352,3.49,3.50877192982456,"coding"
"NM_001015056",2638,23.88,3.50877192982456,"coding"
"NM_001153",1982,9.49,3.50877192982456,"coding"
"NM_016510",2496,13.8,3.50877192982456,"coding"
"NM_006260",1542,16.33,3.50877192982456,"coding"
"NM_017520",3234,6.8,3.50877192982456,"coding"
"NM_001260",1772,13.72,3.50877192982456,"coding"
"NM_015916",1872,4.43,3.50877192982456,"coding"
"NM_003635",3778,3.52,3.50877192982456,"coding"
"NM_014631",11264,19.64,3.50877192982456,"coding"
"NM_001002762",4342,17.11,3.50877192982456,"coding"
"NM_001033925",3945,12.94,3.50877192982456,"coding"
"NM_020940",5334,4.57,3.50877192982456,"coding"
"NM_001001330",2308,8.31,3.50877192982456,"coding"
"NM_014937",4955,1.86,3.50877192982456,"coding"
"NM_005445",4131,13.1,3.50877192982456,"coding"
"NM_183239",1546,2.24,3.50877192982456,"coding"
"NM_145012",2135,38.6,3.50877192982456,"coding"
"NM_016169",4898,6.48,3.50877192982456,"coding"
"NM_001042576",3792,31.1,3.50877192982456,"coding"
"NM_015666",3085,23.71,3.50877192982456,"coding"
"NM_033542",2823,16.95,3.50877192982456,"coding"
"NM_006392",1992,102.77,3.50877192982456,"coding"
"NM_017495",2401,44.86,3.50877192982456,"coding"
"NM_080820",1344,13.85,3.50877192982456,"coding"
"NM_000127",3376,26.15,3.50877192982456,"coding"
"NM_005536",2349,8.38,3.50877192982456,"coding"
"NM_001040032",1080,1.15,3.50877192982456,"coding"
"NM_022051",5163,7.55,3.50877192982456,"coding"
"NM_014021",5658,5.09,3.50877192982456,"coding"
"NM_030786",2114,10.81,3.50877192982456,"coding"
"NM_138428",2532,15.43,3.50877192982456,"coding"
"NM_018045",4729,7.93,3.50877192982456,"coding"
"NM_001032730",4465,13.72,3.50877192982456,"coding"
"NM_032360",1089,44.04,3.50877192982456,"coding"
"NM_004672",4333,4.41,3.50877192982456,"coding"
"NM_024749",3580,2.58,3.50877192982456,"coding"
"NM_001034023",1784,25.75,3.50877192982456,"coding"
"NM_001035",16365,1,3.50877192982456,"coding"
"NM_004978",3713,6.52,3.50877192982456,"coding"
"NM_003568",1772,2.17,3.50877192982456,"coding"
"NM_022786",1450,11.11,3.50877192982456,"coding"
"NM_152663",2458,4.67,3.50877192982456,"coding"
"NM_001554",2037,16.24,3.50877192982456,"coding"
"NM_015001",12227,10.17,3.50877192982456,"coding"
"NM_007324",4930,8.82,3.50877192982456,"coding"
"NM_023070",1976,4.92,3.50877192982456,"coding"
"NM_016037",1017,43.84,3.50877192982456,"coding"
"NM_023923",6225,13.45,3.50877192982456,"coding"
"NM_152499",1505,3,3.50877192982456,"coding"
"NM_148169",2215,6.05,3.50877192982456,"coding"
"NM_020410",3483,33.8,3.50877192982456,"coding"
"NM_001014763",1318,21.38,3.50877192982456,"coding"
"NM_138358",1414,6.88,3.50877192982456,"coding"
"NM_182973",3180,1.82,3.50877192982456,"coding"
"NM_176787",4861,2.56,3.50877192982456,"coding"
"NM_080422",2477,17.61,3.50877192982456,"coding"
"NM_000071",2544,26.21,3.50877192982456,"coding"
"NM_002040",4394,3.71,3.50877192982456,"coding"
"NM_016206",10396,6.52,3.50877192982456,"coding"
"NM_015426",1890,32.78,3.50877192982456,"coding"
"NM_001040454",2750,18.95,3.50877192982456,"coding"
"NM_001013438",3118,31.66,3.50877192982456,"coding"
"NM_177976",1408,1.77,3.50877192982456,"coding"
"NM_130832",6029,8.72,3.50877192982456,"coding"
"NM_138381",3945,6.09,3.50877192982456,"coding"
"NM_020386",1079,2.31,3.50877192982456,"coding"
"NM_145753",5491,11.07,3.50877192982456,"coding"
"NM_014693",3410,7.8,3.50877192982456,"coding"
"NM_177966",3923,15.37,3.50877192982456,"coding"
"NM_018424",5578,5.86,3.50877192982456,"coding"
"NM_014064",1007,76.77,3.50877192982456,"coding"
"NM_013355",3385,31.42,3.50877192982456,"coding"
"NM_014506",2774,26.61,3.50877192982456,"coding"
"NM_000376",4791,21.37,3.50877192982456,"coding"
"NM_031954",4057,29.23,3.50877192982456,"coding"
"NM_022782",3624,7.9,3.50877192982456,"coding"
"NM_003213",1780,47.44,3.50877192982456,"coding"
"NM_015409",12265,6.79,3.50877192982456,"coding"
"NM_020734",1610,42.2,3.50877192982456,"coding"
"NM_170754",4952,21,3.50877192982456,"coding"
"NM_022771",3228,7.5,3.50877192982456,"coding"
"NM_016072",2946,5.3,3.50877192982456,"coding"
"NM_173793",1290,2.99,3.50877192982456,"coding"
"NM_017436",2106,2.79,3.50877192982456,"coding"
"NM_024821",1279,29.65,3.50877192982456,"coding"
"NM_012295",7222,10.23,3.50877192982456,"coding"
"NM_032870",2663,21.02,3.50877192982456,"coding"
"NM_003543",374,198.71,3.50877192982456,"coding"
"NM_198468",8643,5.2,3.50877192982456,"coding"
"NM_001029863",4219,3.77,3.50877192982456,"coding"
"NM_003538",372,103.76,3.50877192982456,"coding"
"NM_006353",1980,22.03,3.50877192982456,"coding"
"NM_018214",3180,3.79,3.50877192982456,"coding"
"NM_015323",4208,4.51,3.50877192982456,"coding"
"NM_032194",1078,42.17,3.50877192982456,"coding"
"NM_138572",4323,8.37,3.50877192982456,"coding"
"NM_001001549",5043,27.5,3.50877192982456,"coding"
"NM_018412",2970,27.55,3.50877192982456,"coding"
"NM_020192",901,6.2,3.50877192982456,"coding"
"NM_000089",5411,17.28,3.50877192982456,"coding"
"NM_005402",2818,15.78,3.50877192982456,"coding"
"NM_024067",1913,11.65,3.50877192982456,"coding"
"NM_058246",2494,16.83,3.50877192982456,"coding"
"NM_012461",2095,22.94,3.50877192982456,"coding"
"NM_019852",1975,32.64,3.50877192982456,"coding"
"NM_177533",840,12.17,3.50877192982456,"coding"
"NM_153811",1516,4.45,3.50877192982456,"coding"
"NM_031463",3488,12.89,3.50877192982456,"coding"
"NM_016541",980,1.76,3.50877192982456,"coding"
"NM_014615",7401,20.74,3.50877192982456,"coding"
"NM_014117",3996,23.38,3.50877192982456,"coding"
"NM_004142",1934,1.84,3.50877192982456,"coding"
"NM_004089",2312,16.69,3.50877192982456,"coding"
"NM_003916",2283,1.85,3.50877192982456,"coding"
"NM_001011645",4314,10.44,3.50877192982456,"coding"
"NM_001018055",2937,9.36,3.50877192982456,"coding"
"NM_014481",1991,34.31,3.50877192982456,"coding"
"NM_007220",6032,2.25,3.50877192982456,"coding"
"NM_152581",3189,3.63,3.50877192982456,"coding"
"NM_007247",5114,11.32,3.50877192982456,"coding"
"NM_080669",2096,25.14,3.50877192982456,"coding"
"NM_174887",1016,8.16,3.50877192982456,"coding"
"NM_006380",6468,3.59,3.50877192982456,"coding"
"NM_001002909",6877,17.02,3.50877192982456,"coding"
"NM_001988",6457,5.2,3.50877192982456,"coding"
"NM_006039",5983,11.84,3.50877192982456,"coding"
"NM_178517",2255,4.19,3.50877192982456,"coding"
"NM_014960",2028,2.61,3.50877192982456,"coding"
"NM_014853",4881,12.33,3.50877192982456,"coding"
"NM_152463",2304,12.98,3.50877192982456,"coding"
"NM_198205",2568,40.29,3.50877192982456,"coding"
"NM_006340",3168,15.9,3.50877192982456,"coding"
"NM_001024937",4989,17.52,3.50877192982456,"coding"
"NM_145274",870,14.31,3.50877192982456,"coding"
"NM_016403",1046,24.63,3.50877192982456,"coding"
"NM_182557",7740,13.61,3.50877192982456,"coding"
"NM_032015",2803,26.89,3.50877192982456,"coding"
"NM_053023",5171,31.69,3.50877192982456,"coding"
"NM_012305",4616,10.87,3.50877192982456,"coding"
"NM_145117",11144,6.76,3.50877192982456,"coding"
"NM_004398",3204,18.97,3.50877192982456,"coding"
"NM_005788",2632,8.98,3.50877192982456,"coding"
"NM_001048200",4743,16.97,3.50877192982456,"coding"
"NM_130847",8999,17.31,3.50877192982456,"coding"
"NM_004667",15351,5.25,3.50877192982456,"coding"
"NM_002693",4465,33.78,3.50877192982456,"coding"
"NM_173814",4115,2.93,3.50877192982456,"coding"
"NM_032892",2261,4.17,3.50877192982456,"coding"
"NM_138322",4559,9.5,3.50877192982456,"coding"
"NM_016396",4875,12.9,3.50877192982456,"coding"
"NM_152543",808,4.29,3.50877192982456,"coding"
"NM_020395",1716,18.39,3.50877192982456,"coding"
"NM_174921",1683,1.94,3.50877192982456,"coding"
"NM_145290",4576,18.07,3.50877192982456,"coding"
"NM_017816",1598,34.12,3.50877192982456,"coding"
"NM_138385",2698,5.61,3.50877192982456,"coding"
"NM_001031732",6249,14.91,3.50877192982456,"coding"
"NM_018227",5386,7.81,3.50877192982456,"coding"
"NM_032456",4921,16.68,3.50877192982456,"coding"
"NM_022965",4093,2.9,3.50877192982456,"coding"
"NM_016603",5470,11.62,3.57142857142857,"coding"
"NM_203295",3026,9.37,3.57142857142857,"coding"
"NM_032479",604,34.18,3.57142857142857,"coding"
"NM_002064",1328,5.3,3.57142857142857,"coding"
"NM_173666",2310,6.8,3.57142857142857,"coding"
"NM_005110",3014,7.39,3.57142857142857,"coding"
"NM_001017995",7777,23.46,3.57142857142857,"coding"
"NM_182798",4142,4.86,3.57142857142857,"coding"
"NM_006308",764,1.38,3.57142857142857,"coding"
"NM_139281",6611,16.51,3.57142857142857,"coding"
"NM_014386",2205,7.08,3.57142857142857,"coding"
"NM_173647",2452,20.9,3.57142857142857,"coding"
"NM_003590",6787,10.13,3.57142857142857,"coding"
"NM_017910",1846,3.86,3.57142857142857,"coding"
"NM_001024075",3373,5.49,3.57142857142857,"coding"
"NM_018151",8383,6.2,3.57142857142857,"coding"
"NM_004792",2717,9.19,3.57142857142857,"coding"
"NM_153251",1514,9.55,3.57142857142857,"coding"
"NM_015070",6409,7.39,3.57142857142857,"coding"
"NM_021033",4370,8.43,3.57142857142857,"coding"
"NM_206827",1543,1.18,3.57142857142857,"coding"
"NM_004128",1408,12.74,3.57142857142857,"coding"
"NM_000375",1279,10.93,3.57142857142857,"coding"
"NM_015190",1450,35.47,3.57142857142857,"coding"
"NM_003338",2669,3.68,3.57142857142857,"coding"
"NM_000314",5572,12.57,3.57142857142857,"coding"
"NM_033339",2712,28.07,3.57142857142857,"coding"
"NM_005975",2519,1.95,3.57142857142857,"coding"
"NM_005560",11426,22.05,3.57142857142857,"coding"
"NM_030780",2840,8.93,3.57142857142857,"coding"
"NM_003313",1312,58.48,3.57142857142857,"coding"
"NM_000318",1630,8.87,3.57142857142857,"coding"
"NM_004225",5255,23.21,3.57142857142857,"coding"
"NM_002690",1259,18.85,3.57142857142857,"coding"
"NM_006197",6671,7.42,3.57142857142857,"coding"
"NM_003350",1535,17.53,3.57142857142857,"coding"
"NM_017489",2686,4.59,3.57142857142857,"coding"
"NM_005122",1336,28.89,3.57142857142857,"coding"
"NM_170726",3160,4.21,3.57142857142857,"coding"
"NM_001001654",2038,26.84,3.57142857142857,"coding"
"NM_015726",3849,27.73,3.57142857142857,"coding"
"NM_000191",1617,1.96,3.57142857142857,"coding"
"NM_001031672",852,9.28,3.57142857142857,"coding"
"NM_015984",1703,28.79,3.57142857142857,"coding"
"NM_006608",2806,6.36,3.57142857142857,"coding"
"NM_001720",3773,2.78,3.57142857142857,"coding"
"NM_178229",6069,12.67,3.57142857142857,"coding"
"NM_014663",4526,29.36,3.57142857142857,"coding"
"NM_198549",5293,6.1,3.57142857142857,"coding"
"NM_006820",2058,7.03,3.57142857142857,"coding"
"NM_006256",6104,9.21,3.57142857142857,"coding"
"NM_016831",6203,3,3.57142857142857,"coding"
"NM_025207",2218,36.02,3.57142857142857,"coding"
"NM_138796",1251,1.69,3.57142857142857,"coding"
"NM_001013617",1487,4.53,3.57142857142857,"coding"
"NM_138334",789,5.98,3.57142857142857,"coding"
"NM_017607",2944,15.96,3.57142857142857,"coding"
"NM_014963",4877,44.68,3.57142857142857,"coding"
"NM_031209",1313,16.53,3.57142857142857,"coding"
"NM_182572",2054,2.72,3.57142857142857,"coding"
"NM_173817",2346,2.75,3.57142857142857,"coding"
"NM_032124",2245,5.92,3.57142857142857,"coding"
"NM_018181",6493,13.33,3.57142857142857,"coding"
"NM_005049",3277,32.63,3.57142857142857,"coding"
"NM_032920",1989,5.82,3.57142857142857,"coding"
"NM_003848",2339,13.53,3.57142857142857,"coding"
"NM_007114",6895,3.83,3.57142857142857,"coding"
"NM_145261",1431,5.66,3.57142857142857,"coding"
"NM_032355",2054,20.34,3.57142857142857,"coding"
"NM_001640",2775,26.91,3.57142857142857,"coding"
"NM_017548",3338,55.6,3.57142857142857,"coding"
"NM_020235",3462,32.39,3.57142857142857,"coding"
"NM_020829",4125,18.78,3.57142857142857,"coding"
"NM_001013728",4327,1.49,3.57142857142857,"coding"
"NM_017925",7023,2.6,3.57142857142857,"coding"
"NM_144964",1828,5.64,3.57142857142857,"coding"
"NM_032364",3249,67.04,3.57142857142857,"coding"
"NM_024959",2993,6.54,3.57142857142857,"coding"
"NM_057170",5525,8.13,3.57142857142857,"coding"
"NM_005371",1743,22.81,3.57142857142857,"coding"
"NM_016570",1781,17.28,3.57142857142857,"coding"
"NM_025140",1814,3.13,3.57142857142857,"coding"
"NM_152319",714,9.04,3.57142857142857,"coding"
"NM_006313",4611,15.04,3.57142857142857,"coding"
"NM_032790",1497,24.3,3.57142857142857,"coding"
"NM_014708",6972,4.53,3.57142857142857,"coding"
"NM_031473",3118,2.47,3.57142857142857,"coding"
"NM_003405",1807,45.56,3.57142857142857,"coding"
"NM_005124",5687,43.53,3.57142857142857,"coding"
"NM_003214",2947,13.16,3.57142857142857,"coding"
"NM_080593",820,101.34,3.57142857142857,"coding"
"NM_016224",4200,15.39,3.57142857142857,"coding"
"NM_001007466",11123,8.81,3.57142857142857,"coding"
"NM_015245",6364,17.74,3.57142857142857,"coding"
"NM_012338",2579,13.35,3.57142857142857,"coding"
"NM_032302",1408,35.23,3.57142857142857,"coding"
"NM_152748",3280,7.2,3.57142857142857,"coding"
"NM_020417",905,1.49,3.57142857142857,"coding"
"NM_032581",3768,8.37,3.57142857142857,"coding"
"NM_015060",2353,26.65,3.57142857142857,"coding"
"NM_014141",9890,1.2,3.57142857142857,"coding"
"NM_199072",4607,7.31,3.57142857142857,"coding"
"NM_017650",9705,1.86,3.57142857142857,"coding"
"NM_001008405",2971,15.88,3.57142857142857,"coding"
"NM_033104",2919,35.37,3.57142857142857,"coding"
"NM_000793",6703,38.05,3.57142857142857,"coding"
"NM_003239",2574,15.18,3.57142857142857,"coding"
"NM_145159",5077,42.98,3.57142857142857,"coding"
"NM_203467",1760,27.74,3.57142857142857,"coding"
"NM_032714",1704,41.12,3.57142857142857,"coding"
"NM_001042476",3029,14.72,3.57142857142857,"coding"
"NM_001009944",14138,4.52,3.57142857142857,"coding"
"NM_020718",4059,14.67,3.57142857142857,"coding"
"NM_145059",3923,6.19,3.57142857142857,"coding"
"NM_021098",8097,1.82,3.57142857142857,"coding"
"NM_031476",4574,1.43,3.57142857142857,"coding"
"NM_001421",4190,31.62,3.57142857142857,"coding"
"NM_207107",1540,32.64,3.57142857142857,"coding"
"NM_030763",1865,5.64,3.57142857142857,"coding"
"NM_001014445",2726,30.8,3.57142857142857,"coding"
"NM_004618",4116,15.94,3.57142857142857,"coding"
"NM_138355",1488,8.17,3.57142857142857,"coding"
"NM_000199",2740,8.98,3.57142857142857,"coding"
"NM_003559",3878,30.41,3.57142857142857,"coding"
"NM_001934",1659,1.45,3.57142857142857,"coding"
"NM_024419",2206,27.82,3.57142857142857,"coding"
"NM_173626",2872,3.05,3.57142857142857,"coding"
"NM_001033859",2320,65.18,3.57142857142857,"coding"
"NM_152464",1466,14.35,3.57142857142857,"coding"
"NM_173620",1953,3.55,3.57142857142857,"coding"
"NM_004695",1940,6.86,3.57142857142857,"coding"
"NM_133264",5525,16.56,3.57142857142857,"coding"
"NM_024591",1647,6.61,3.57142857142857,"coding"
"NM_001033002",1536,17.02,3.57142857142857,"coding"
"NM_032795",2146,13.67,3.57142857142857,"coding"
"NM_181843",834,4.04,3.57142857142857,"coding"
"NM_006795",3482,37.75,3.57142857142857,"coding"
"NM_057174",1726,20.85,3.57142857142857,"coding"
"NM_021008",2737,12.16,3.57142857142857,"coding"
"NM_173584",1772,5.28,3.57142857142857,"coding"
"NM_017857",2808,10.13,3.57142857142857,"coding"
"NM_024113",2008,21.43,3.57142857142857,"coding"
"NM_145065",2697,6.04,3.57142857142857,"coding"
"NM_018222",4091,13.8,3.57142857142857,"coding"
"NM_173525",1168,1.56,3.57142857142857,"coding"
"NM_015368",2782,13.73,3.57142857142857,"coding"
"NM_018393",2479,14.13,3.57142857142857,"coding"
"NM_015477",5136,30.78,3.57142857142857,"coding"
"NM_005829",2578,19.84,3.57142857142857,"coding"
"NM_015263",9609,2.02,3.57142857142857,"coding"
"NM_006441",857,27.92,3.57142857142857,"coding"
"NM_003758",2558,26.67,3.57142857142857,"coding"
"NM_002201",974,3.75,3.57142857142857,"coding"
"NM_020724",4661,7.16,3.57142857142857,"coding"
"NM_000944",4425,19.6,3.57142857142857,"coding"
"NM_173660",2566,10.83,3.57142857142857,"coding"
"NM_138389",2129,7.88,3.57142857142857,"coding"
"NM_004757",1764,23.08,3.57142857142857,"coding"
"NM_014606",4894,3.72,3.57142857142857,"coding"
"NM_005847",2338,11.14,3.63636363636364,"coding"
"NM_004707",2359,16.89,3.63636363636364,"coding"
"NM_014901",4153,18.03,3.63636363636364,"coding"
"NM_022481",5281,5.81,3.63636363636364,"coding"
"NM_153013",2580,17.84,3.63636363636364,"coding"
"NM_000859",4471,19.64,3.63636363636364,"coding"
"NM_014757",5745,20.09,3.63636363636364,"coding"
"NM_004946",6050,1.43,3.63636363636364,"coding"
"NM_201555",1907,30.97,3.63636363636364,"coding"
"NM_005019",2414,48.09,3.63636363636364,"coding"
"NM_147184",1675,9.56,3.63636363636364,"coding"
"NM_015470",4340,19.56,3.63636363636364,"coding"
"NM_003879",2243,25.85,3.63636363636364,"coding"
"NM_177964",1600,4.58,3.63636363636364,"coding"
"NM_002354",1528,3.53,3.63636363636364,"coding"
"NM_014171",1255,4.61,3.63636363636364,"coding"
"NM_144563",1834,30.73,3.63636363636364,"coding"
"NM_173511",5463,13.49,3.63636363636364,"coding"
"NM_024537",1843,52.15,3.63636363636364,"coding"
"NM_014363",14805,4.42,3.63636363636364,"coding"
