"transcript_id","length","expression","half_life","type","gc_content","mfe","seq_length","mfe_per_nt"
"NM_014659",5565,2.65,8,"coding",0.513157894736842,-1946.2,5548,-0.350793078586878
"NM_014660",4259,9.96,3.38983050847458,"coding",0.348839334673734,-2645.6,10942,-0.241783951745568
"NM_014661",5740,20.29,2.7027027027027,"coding",0.60409793366904,-2550.7,5759,-0.442906754644904
"NM_014662",5394,4.88,3.44827586206897,"coding",0.523171500630517,-2209.25,6344,-0.348242433795712
"NM_014663",4526,29.36,3.57142857142857,"coding",0.507356219349086,-1557.7,4486,-0.347235844850646
"NM_014665",5323,17.22,2.73972602739726,"coding",0.642308412966086,-2488.1,5337,-0.466198238710886
"NM_014666",3425,50.49,6.2,"coding",0.401821862348178,-1059.5,3952,-0.268092105263158
"NM_014667",3539,18.7,2.63157894736842,"coding",0.515203182722364,-1225.3,3519,-0.348195510088093
"NM_014669",2674,52.77,10.6666666666667,"coding",0.478017974253097,-2711.5,8234,-0.329305319407335
"NM_014670",2816,139.8,11.68,"coding",0.373673372406146,-1673,6313,-0.265008712181213
"NM_014671",5160,47.04,6.31578947368421,"coding",0.472957422324511,-1729.2,5214,-0.331645569620253
"NM_014672",2684,22.69,8.97297297297297,"coding",0.415615906886518,-1993,6186,-0.322179114128678
"NM_014673",1273,6.89,3.63636363636364,"coding",0.359228806351007,-841.5,3527,-0.238588035157358
"NM_014674",6072,6.51,7.52,"coding",0.451496810076885,-1990.3,6113,-0.32558481923769
"NM_014675",6642,5.55,3.38983050847458,"coding",0.67012012012012,-3292.4,6660,-0.494354354354354
"NM_014678",4004,8.12,3.2258064516129,"coding",0.588088711687017,-1662.9,4013,-0.414378270620483
"NM_014679",3158,19.55,4.36363636363636,"coding",0.383635784781917,-770.5,3141,-0.245304043298313
"NM_014680",7456,36.53,16.695652173913,"coding",0.518443726440495,-2680,7428,-0.360796984383414
"NM_014681",4461,39.07,7.17241379310345,"coding",0.615029967727063,-1861,4338,-0.428999538958045
"NM_014685",2198,18.92,2.38095238095238,"coding",0.471433578689099,-901,2853,-0.315807921486155
"NM_014686",6639,3.79,3.17460317460317,"coding",0.490868263473054,-2254.5,6680,-0.3375
"NM_014691",5106,12.15,8.46153846153846,"coding",0.401167031363968,-2606.1,9597,-0.271553610503282
"NM_014693",3410,7.8,3.50877192982456,"coding",0.577854671280277,-1406.9,3468,-0.405680507497117
"NM_014697",2891,3.26,2.46913580246914,"coding",0.54286283891547,-1828.9,5016,-0.364613237639553
"NM_014698",4074,11.93,2.94117647058824,"coding",0.576295935750791,-1634.8,4109,-0.397858359698223
"NM_014699",6207,9.03,2.17391304347826,"coding",0.60780615206036,-2951.6,6892,-0.428264654672084
"NM_014700",4272,5.64,8.64,"coding",0.644657363049365,-2230.7,4801,-0.464632368256613
"NM_014701",6779,3.88,2.85714285714286,"coding",0.392836510687464,-1827.1,6924,-0.263879260543039
"NM_014703",5984,27.85,4.53333333333333,"coding",0.484536082474227,-1981.2,6014,-0.329431326903891
"NM_014704",3770,10.21,9,"coding",0.486083035297776,-2389.3,6431,-0.37152853366506
"NM_014705",8343,4.07,3.03030303030303,"coding",0.439106413644007,-2458.3,8326,-0.295255825126111
"NM_014706",3776,39.33,3.84615384615385,"coding",0.49301877708233,-1372.01,4154,-0.330286470871449
"NM_014708",6972,4.53,3.57142857142857,"coding",0.40235159162604,-1898.7,6974,-0.272254086607399
"NM_014709",11326,10.08,3.84615384615385,"coding",0.414132762312634,-3228.95,11675,-0.276569593147752
"NM_014711",5488,2.14,3.125,"coding",0.378737541528239,-1365.2,5418,-0.251974898486526
"NM_014712",6447,10.73,3.33333333333333,"coding",0.625771991320314,-2511.2,5991,-0.419162076448005
"NM_014713",1419,60.94,16.5,"coding",0.413186813186813,-372.8,1365,-0.273113553113553
"NM_014714",4966,3.61,3.07692307692308,"coding",0.596903669724771,-2189.8,5232,-0.418539755351682
"NM_014715",6480,2.02,5.17647058823529,"coding",0.449989404534859,-2768.3,9438,-0.29331426149608
"NM_014716",2498,1,2.35294117647059,"coding",0.611310234966149,-1078.6,2511,-0.429549980087614
"NM_014718",4029,5.5,3.17460317460317,"coding",0.589583852479442,-1654.4,4013,-0.412260154497882
"NM_014719",4076,3.52,5.06666666666667,"coding",0.465936739659367,-1805.6,5754,-0.313799096280848
"NM_014720",5629,12,5.41176470588235,"coding",0.40449725309825,-2173.5,7827,-0.277692602529705
"NM_014725",4911,3.06,3.07692307692308,"coding",0.579921826784612,-2017.5,4861,-0.415038058012755
"NM_014726",4121,6.48,2.8169014084507,"coding",0.651325301204819,-1960.2,4150,-0.47233734939759
"NM_014727",8469,8.6,3.33333333333333,"coding",0.634767236299352,-3714.94,8485,-0.437824395992929
"NM_014729",4131,13.57,2.73972602739726,"coding",0.41045142296369,-1030.27,4076,-0.252764965652601
"NM_014730",6367,49.94,10.1818181818182,"coding",0.494086106292383,-2269.5,6341,-0.357908847184987
"NM_014732",7361,1.42,2.63157894736842,"coding",0.565099211742321,-2993.2,7358,-0.406795324816526
"NM_014733",6280,4.24,3.2258064516129,"coding",0.36870988745233,-2796.34,10751,-0.260100455771556
"NM_014734",5402,6.3,2.27272727272727,"coding",0.525602968460111,-1983.8,5390,-0.368051948051948
"NM_014735",4935,11.51,3.7037037037037,"coding",0.450980392156863,-1547,4947,-0.312714776632302
"NM_014738",5002,9.59,6.46153846153846,"coding",0.60310421286031,-2225.1,5412,-0.411141906873614
"NM_014739",5538,35.71,9.69230769230769,"coding",0.364691753402722,-1843.2,7494,-0.24595676541233
"NM_014740",1702,139.78,7.30434782608696,"coding",0.49405705229794,-831.77,2524,-0.329544374009509
"NM_014741",4043,20.12,8.42857142857143,"coding",0.527020327218642,-1491.6,4034,-0.369757064947942
"NM_014742",3752,49.41,6.59459459459459,"coding",0.520700636942675,-1265.9,3768,-0.335960721868365
"NM_014743",7840,7.65,2.10526315789474,"coding",0.422205245734658,-2324.1,7854,-0.295912910618793
"NM_014744",6611,3.44,11.2,"coding",0.444529165078155,-2356.6,7869,-0.299478968102681
"NM_014748",2043,24.42,11.6,"coding",0.559185405176071,-956.3,2357,-0.405727619855749
"NM_014749",4994,3.67,8.19047619047619,"coding",0.401200480192077,-2527.74,8330,-0.303450180072029
"NM_014750",2979,11.11,8.42857142857143,"coding",0.377646650468587,-700.7,2881,-0.243214161749393
"NM_014751",4932,2.01,2.63157894736842,"coding",0.477773327993592,-1547.1,4994,-0.30979175010012
"NM_014752",1370,16.4,3.63636363636364,"coding",0.384243775548123,-701.4,2691,-0.260646599777035
"NM_014753",4225,23.91,6,"coding",0.423379301456373,-2261.5,7759,-0.291467972676891
"NM_014754",2504,81.32,16.5714285714286,"coding",0.470140280561122,-1621.9,4990,-0.32503006012024
"NM_014755",5544,8.25,2.1978021978022,"coding",0.439358442962696,-1588.7,5549,-0.286303838529465
"NM_014757",5745,20.09,3.63636363636364,"coding",0.554801670146138,-2188,5748,-0.380654140570633
"NM_014758",6049,6.17,6,"coding",0.451532725766363,-4882.4,15691,-0.311159263271939
"NM_014760",4505,51.59,6.4,"coding",0.538991290257241,-1900.2,4937,-0.384889609074337
"NM_014761",2377,50.22,3.07692307692308,"coding",0.427035330261137,-1356.5,4557,-0.297673908272987
"NM_014762",4286,147.14,10.2105263157895,"coding",0.547365934325537,-1608.3,4233,-0.379943302622254
"NM_014763",7827,11.8,8.96551724137931,"coding",0.369840255591054,-1978.6,7825,-0.252856230031949
"NM_014764",1916,75.76,12,"coding",0.439922480620155,-591.12,2064,-0.286395348837209
"NM_014765",3259,61.51,9.57142857142857,"coding",0.405421870240634,-911.6,3283,-0.277672860188852
"NM_014766",5228,32.03,7.66666666666667,"coding",0.471640654739246,-1711,5254,-0.325656642558051
"NM_014770",3938,5.19,5.61904761904762,"coding",0.60200296735905,-2345.4,5392,-0.434977744807122
"NM_014771",4256,35.19,9.33333333333333,"coding",0.608024110001883,-2250.2,5309,-0.423846298737992
"NM_014772",5737,19.19,2.66666666666667,"coding",0.595143104943625,-2350.6,5765,-0.407736339982654
"NM_014773",3056,22.16,6.66666666666667,"coding",0.512736906460159,-1714.8,4907,-0.349459955166089
"NM_014774",5766,20.58,6.56,"coding",0.445762420491662,-1732.04,5817,-0.297754856455217
"NM_014775",4302,3.54,2.5974025974026,"coding",0.580751650584053,-1639.7,3938,-0.416378872524124
"NM_014777",5613,24.62,2.40963855421687,"coding",0.493304767005892,-1964.6,5601,-0.350758793072666
"NM_014779",3901,10.34,2.29885057471264,"coding",0.442049722768735,-3281.47,11182,-0.293460025040243
"NM_014780",5491,7.38,3.63636363636364,"coding",0.593599704032556,-2297.3,5406,-0.42495375508694
"NM_014781",6636,8.53,9.16129032258064,"coding",0.375678119349005,-1682.34,6636,-0.253517179023508
"NM_014786",7540,10.2,3.125,"coding",0.624525297072155,-3684.2,8163,-0.451329168197966
"NM_014787",5750,3.84,3.03030303030303,"coding",0.422434782608696,-1606.7,5750,-0.279426086956522
"NM_014788",4454,25.17,9.85714285714286,"coding",0.532142857142857,-1589.9,4480,-0.354888392857143
"NM_014789",6642,4.66,2.1978021978022,"coding",0.458576133772485,-1203.4,3947,-0.304889789713707
"NM_014791",2501,27.12,6.10526315789474,"coding",0.411908646003263,-645.6,2452,-0.263295269168026
"NM_014793",2931,6.74,2.22222222222222,"coding",0.460505415162455,-2459.9,6925,-0.355220216606498
"NM_014795",5583,6.06,2.4390243902439,"coding",0.389530491095521,-2336.9,9265,-0.252228818132758
"NM_014797",5597,8.79,2.24719101123596,"coding",0.415379021996001,-1577.7,5501,-0.286802399563716
"NM_014798",5277,3.87,2.89855072463768,"coding",0.595419847328244,-2173.2,5240,-0.414732824427481
"NM_014802",4430,6.64,3.38983050847458,"coding",0.399142599277978,-1170.6,4432,-0.264124548736462
"NM_014804",4424,4.6,2.53164556962025,"coding",0.457284269421132,-1379.7,4647,-0.296901226597805
"NM_014805",5567,3.36,2.10526315789474,"coding",0.383978242057115,-2094.1,8089,-0.258882432933614
"NM_014806",5199,16.53,3.03030303030303,"coding",0.609237255653507,-2236.7,5218,-0.428650824070525
"NM_014808",3997,17.43,6.5,"coding",0.550261910700923,-1470.6,4009,-0.366824644549763
"NM_014810",13470,5.31,3.27868852459016,"coding",0.411063068435962,-3627.2,13414,-0.27040405546444
"NM_014811",4959,8.46,3.2258064516129,"coding",0.615431226014946,-2166.6,4951,-0.437608563926479
"NM_014813",4015,9.42,2.40963855421687,"coding",0.424779526197475,-3694.1,11566,-0.319393048590697
"NM_014814",1308,26.78,9.91304347826087,"coding",0.45007342143906,-375.2,1362,-0.275477239353891
"NM_014815",3712,23.76,16.2352941176471,"coding",0.573850574712644,-1323.9,3480,-0.380431034482759
"NM_014819",4789,25.93,5.6,"coding",0.37994233937397,-1295.9,4856,-0.266865733113674
"NM_014820",4376,28.65,4.8,"coding",0.410243902439024,-1163,4100,-0.283658536585366
"NM_014822",3988,20.4,8,"coding",0.454703832752613,-1154,4018,-0.287207565953211
"NM_014824",4341,9.71,3.17460317460317,"coding",0.461995753715499,-1441.5,4710,-0.306050955414013
"NM_014826",10527,4.08,3.7037037037037,"coding",0.43857008466604,-3118.8,10630,-0.293396048918156
"NM_014827",4795,30.69,3.63636363636364,"coding",0.431503979891077,-1385.24,4774,-0.290163385002095
"NM_014828",4538,22.9,6.53333333333333,"coding",0.459016393442623,-1388.1,4514,-0.307509968985379
"NM_014829",5695,22.96,13.44,"coding",0.386880620701816,-1485.3,5671,-0.261911479456886
"NM_014830",6170,5.59,2.08333333333333,"coding",0.499042756860243,-2116.3,6268,-0.337635609444799
"NM_014832",6363,32.5,5.53846153846154,"coding",0.462572482867686,-2408.8,7588,-0.317448603057459
"NM_014835",3971,8.94,3.7037037037037,"coding",0.501023541453429,-1309.2,3908,-0.335005117707267
"NM_014836",4471,12.84,3.33333333333333,"coding",0.461346633416459,-1401.9,4411,-0.317819088642031
"NM_014838",5217,17.5,2.46913580246914,"coding",0.506020600609314,-2390.8,6893,-0.346844624981866
"NM_014840",6821,8.92,2.4390243902439,"coding",0.503133704735376,-2022.7,5744,-0.352141364902507
"NM_014844",8607,5.04,3.125,"coding",0.548253676470588,-3308,8704,-0.380055147058824
"NM_014845",3089,2.4,10.8333333333333,"coding",0.439669421487603,-855.1,3025,-0.282677685950413
"NM_014846",3925,7.52,12.8888888888889,"coding",0.430538777482484,-1158.57,4139,-0.279915438511718
"NM_014847",3889,114.91,9.85714285714286,"coding",0.515088986329636,-1229.42,3877,-0.317106009801393
"NM_014851",4502,31.04,2.32558139534884,"coding",0.614887452640963,-2002.5,4487,-0.446289280142634
"NM_014853",4881,12.33,3.50877192982456,"coding",0.613981139811398,-2101.6,4878,-0.430832308323083
"NM_014855",2890,12.28,3.33333333333333,"coding",0.644058600108519,-2603.1,5529,-0.470808464460119
"NM_014857",2940,13.09,2.7027027027027,"coding",0.431575318855567,-842.6,2901,-0.290451568424681
"NM_014858",3792,1.16,3.07692307692308,"coding",0.617439516129032,-1720.3,3968,-0.433543346774194
"NM_014859",4227,6.73,3.07692307692308,"coding",0.552927400468384,-1587.9,4270,-0.371873536299766
"NM_014860",4261,7.47,2.85714285714286,"coding",0.437150837988827,-1209.7,4296,-0.281587523277467
"NM_014864",5960,14.41,9.54838709677419,"coding",0.439325655149391,-2089.4,5991,-0.348756468035386
"NM_014865",4513,38.17,16.8888888888889,"coding",0.515854922279793,-1658.7,4825,-0.343772020725389
"NM_014868",3784,24.51,11.3846153846154,"coding",0.523597273203985,-1340.3,3814,-0.351415836392239
"NM_014869",4414,11.08,3.07692307692308,"coding",0.583895131086142,-2180,5340,-0.408239700374532
"NM_014870",6028,17.46,2.89855072463768,"coding",0.512239972416964,-3077.1,8701,-0.353649005861395
"NM_014871",4509,4.04,3.2258064516129,"coding",0.506522219765642,-1572.8,4523,-0.347733804996684
"NM_014872",4631,9.58,2.1505376344086,"coding",0.475479744136461,-1562.8,4690,-0.333219616204691
"NM_014873",6253,9.44,14.3333333333333,"coding",0.38659462241091,-2112.5,7773,-0.271774089798019
"NM_014874",4546,81.57,8.60606060606061,"coding",0.53120036305877,-1612.9,4407,-0.365985931472657
"NM_014875",6586,4.41,3.27868852459016,"coding",0.382800713208065,-1823.9,7291,-0.250157728706625
"NM_014876",3207,13.45,6.25,"coding",0.501511404231932,-1249.5,3639,-0.343363561417972
"NM_014877",6311,6.42,4.66666666666667,"coding",0.396974741260766,-3628.7,13817,-0.262625750886589
"NM_014878",2232,22.91,4,"coding",0.415637860082305,-571.5,2187,-0.261316872427984
"NM_014880",3740,1.05,2.77777777777778,"coding",0.358341810783316,-920.6,3932,-0.23413021363174
"NM_014881",4270,5.58,2.94117647058824,"coding",0.395505617977528,-1207.2,4450,-0.271280898876404
"NM_014883",5858,18.6,2.66666666666667,"coding",0.445448346403,-1717.8,5866,-0.292840095465394
"NM_014884",4717,46.22,3.84615384615385,"coding",0.515008337965536,-1259.1,3598,-0.349944413563091
"NM_014885",941,19.07,2.5,"coding",0.337752965806001,-315.88,1433,-0.220432658757851
"NM_014886",1105,18.33,20.3636363636364,"coding",0.326954115748213,-911.78,4337,-0.210232879870878
"NM_014887",2825,5.84,2.63157894736842,"coding",0.352330508474576,-2842.7,9440,-0.301133474576271
"NM_014889",3465,15.59,18,"coding",0.501604902246863,-1057.5,3427,-0.308578932010505
"NM_014892",5018,22.27,2.73972602739726,"coding",0.452311293153891,-1498.77,5127,-0.292328847279111
"NM_014895",5051,1.73,2.24719101123596,"coding",0.370708050436469,-1170.3,5155,-0.227022308438409
"NM_014897",5428,6.54,2.94117647058824,"coding",0.396051819864281,-3099.4,11347,-0.27314708733586
"NM_014898",4612,1.06,2.29885057471264,"coding",0.385128538887081,-1906.6,6146,-0.310218027985682
"NM_014899",5566,27.57,8.42857142857143,"coding",0.415270018621974,-1516,5370,-0.282309124767225
"NM_014900",4923,1.9,3.84615384615385,"coding",0.385781990521327,-2372.9,9495,-0.249910479199579
"NM_014901",4153,18.03,3.63636363636364,"coding",0.598981077147016,-1659.17,4122,-0.402515769044153
"NM_014904",6059,1.05,2.7027027027027,"coding",0.385528988904516,-1746.9,6399,-0.272995780590717
"NM_014905",4799,17.41,3.38983050847458,"coding",0.426446280991736,-1429.2,4840,-0.295289256198347
"NM_014908",2267,22.86,2.89855072463768,"coding",0.56702025072324,-820.6,2074,-0.395660559305689
"NM_014909",5747,3.15,3.84615384615385,"coding",0.600558226081563,-2856.2,6449,-0.442890370600093
"NM_014910",7605,9.72,2.29885057471264,"coding",0.393466281815796,-2024.9,7622,-0.26566517974285
"NM_014911",3229,12.55,3.2258064516129,"coding",0.423453230609255,-6333.2,21157,-0.299343007042586
"NM_014912",5840,2.08,3.125,"coding",0.421411129674849,-2211.97,7781,-0.28427837038941
"NM_014913",5403,18.56,2.29885057471264,"coding",0.471592010859027,-1666.2,5157,-0.323094822571262
"NM_014915",5360,1.34,2.40963855421687,"coding",0.368118081180812,-1596,6775,-0.235571955719557
"NM_014916",5602,27.27,3.44827586206897,"coding",0.514820592823713,-3160.1,8974,-0.352139514151995
"NM_014918",4620,19.97,2.85714285714286,"coding",0.502574002574003,-1615.5,4662,-0.346525096525096
"NM_014921",7886,8.49,8,"coding",0.615856777493606,-3427.8,7820,-0.438337595907928
"NM_014923",6162,21.91,3.27868852459016,"coding",0.379070556309362,-1474.3,5896,-0.250050881953867
"NM_014924",4742,4.51,2.63157894736842,"coding",0.445174973488865,-1671.8,4715,-0.35457051961824
"NM_014925",3823,2.77,3.84615384615385,"coding",0.524376287479973,-1432.67,4369,-0.327917143511101
"NM_014929",2908,25.42,3.84615384615385,"coding",0.403384197008612,-2046.8,6619,-0.309231001661882
"NM_014930",5154,3.06,2.29885057471264,"coding",0.4046411556785,-1779.1,6507,-0.273413247272168
"NM_014931",3540,41.25,8.84210526315789,"coding",0.640813253012048,-1747.1,3984,-0.438529116465863
"NM_014934",7514,3.18,2.85714285714286,"coding",0.438660209846651,-2212.9,7434,-0.297672854452515
"NM_014937",4955,1.86,3.50877192982456,"coding",0.441454107250452,-1448.2,4979,-0.290861618798956
"NM_014938",5400,11.61,8.2,"coding",0.577592371871275,-3330,8390,-0.396901072705602
"NM_014939",5493,5.95,3.7037037037037,"coding",0.409309791332263,-1731.9,6230,-0.277993579454254
"NM_014940",3328,11.39,4.60606060606061,"coding",0.494925167727507,-2005,5813,-0.344916566316876
"NM_014941",4467,25.71,3.7037037037037,"coding",0.491738268341044,-2015.7,6052,-0.333063450099141
"NM_014943",4373,5.78,2.5,"coding",0.517083237789498,-1432.81,4361,-0.328550791102958
"NM_014944",5209,20.28,10.1333333333333,"coding",0.589871475158258,-2104,5213,-0.40360636869365
"NM_014945",4256,5.16,9.5,"coding",0.522640234287002,-1466.64,4439,-0.330398738454607
"NM_014947",5246,33.41,2.85714285714286,"coding",0.434258373205742,-1520,5225,-0.290909090909091
"NM_014948",4346,12.83,2.35294117647059,"coding",0.556976744186046,-1809.2,4300,-0.420744186046512
"NM_014949",2960,23.28,3.44827586206897,"coding",0.457277946639649,-911.8,2961,-0.307936507936508
"NM_014950",3990,5.05,2.29885057471264,"coding",0.355068772287315,-928.3,3926,-0.236449312277127
"NM_014952",4529,22.97,2.73972602739726,"coding",0.604938271604938,-2069.4,4779,-0.433019460138104
"NM_014953",7320,9.24,3.77358490566038,"coding",0.390596916091193,-2818.5,10571,-0.266625674013811
"NM_014955",3421,42.23,3.2258064516129,"coding",0.517909957279001,-1093.47,3043,-0.359339467630628
"NM_014956",5634,7.7,4.53333333333333,"coding",0.565464558536152,-2229.1,5629,-0.396002842423166
"NM_014957",5458,5.07,3.03030303030303,"coding",0.561153705732019,-2117.9,5478,-0.386619204089084
"NM_014959",5059,3.85,2.53164556962025,"coding",0.411172161172161,-1503.5,5460,-0.2753663003663
"NM_014960",2028,2.61,3.50877192982456,"coding",0.503008165019338,-1615.6,4654,-0.347142243231629
"NM_014961",4304,3.13,3.38983050847458,"coding",0.382710280373832,-1082.4,4280,-0.252897196261682
"NM_014963",4877,44.68,3.57142857142857,"coding",0.666326946596005,-2276,4906,-0.46392172849572
"NM_014964",4814,19.38,2.73972602739726,"coding",0.541890218737103,-1811.9,4846,-0.373895996698308
"NM_014967",4835,10.03,3.17460317460317,"coding",0.464631882862446,-1550.9,4849,-0.319839142091153
"NM_014969",4259,4.3,2.53164556962025,"coding",0.419957436746276,-1165.9,4229,-0.27569165287302
"NM_014970",2997,3.7,10.5142857142857,"coding",0.408937034529452,-791.1,2954,-0.267806364251862
"NM_014972",2267,32.78,3.17460317460317,"coding",0.591192170818505,-886.8,2248,-0.394483985765125
"NM_014974",6594,1.31,3.77358490566038,"coding",0.507038681039949,-2738.1,7885,-0.347254280279011
"NM_014976",6416,33.99,7.07692307692308,"coding",0.530801296896712,-2329,6477,-0.359580052493438
"NM_014977",4935,56.52,8,"coding",0.532221063607925,-1699.4,4795,-0.354410844629823
"NM_014979",2362,4.16,9.88235294117647,"coding",0.450757575757576,-3299,10824,-0.304785661492979
"NM_014982",7690,11.18,4,"coding",0.415546055188496,-3693.7,12865,-0.287112320248737
"NM_014985",5097,6.3,2.4390243902439,"coding",0.40393175074184,-1377.3,5392,-0.255433976261128
"NM_014988",5113,58.23,4.53333333333333,"coding",0.432872253864931,-1700.1,6145,-0.2766639544345
"NM_014989",7248,29.07,3.2258064516129,"coding",0.479208416833667,-2514.3,7984,-0.314917334669339
"NM_014991",14315,3.33,4.72727272727273,"coding",0.443780479428532,-4324.52,14559,-0.297034136959956
"NM_014992",4256,5.57,2.85714285714286,"coding",0.393127147766323,-1501.6,5820,-0.258006872852234
"NM_014994",7174,6.4,3.125,"coding",0.578390420495684,-2936.7,7182,-0.408897243107769
"NM_014997",4488,16.4,4.88888888888889,"coding",0.43388558924664,-1951.5,6398,-0.305017192872773
"NM_014999",2630,13.72,3.17460317460317,"coding",0.371063118652783,-4658.81,15558,-0.299447872477182
"NM_015000",4725,8.04,3.84615384615385,"coding",0.345571918499092,-1179.8,4957,-0.238006858987291
"NM_015001",12227,10.17,3.50877192982456,"coding",0.519822365765038,-4107.1,12385,-0.331618893823173
"NM_015002",4248,23.4,5.57142857142857,"coding",0.450301204819277,-1807.3,5976,-0.302426372155288
"NM_015004",1036,43.68,3.44827586206897,"coding",0.505758157389635,-350.7,1042,-0.336564299424184
"NM_015008",6012,6.99,2.24719101123596,"coding",0.436689753152193,-1626.6,5631,-0.288865210442195
"NM_015011",6874,1.71,2.53164556962025,"coding",0.500210703750527,-2335.1,7119,-0.328009551903357
"NM_015012",1635,20.53,6.8,"coding",0.382833070036862,-1043.1,3798,-0.274644549763033
"NM_015013",3030,72.75,12.2926829268293,"coding",0.509459010952539,-1037.2,3013,-0.344241619648191
"NM_015014",1431,21.17,3.17460317460317,"coding",0.432593394694099,-521.3,1847,-0.282241472658365
"NM_015015",5595,9.24,3.84615384615385,"coding",0.614025695931478,-2436,5604,-0.434689507494647
"NM_015017",4524,7.67,3.77358490566038,"coding",0.398135818908122,-1247,4506,-0.276742121615624
"NM_015018",7918,2.32,3.84615384615385,"coding",0.415860248837502,-2215.6,7957,-0.278446650747769
"NM_015020",7919,1.69,3.17460317460317,"coding",0.449681375495972,-2554,8317,-0.307081880485752
"NM_015023",4305,4.86,13.4545454545455,"coding",0.57771635126515,-1894.3,4703,-0.402785456091856
"NM_015024",3765,76.57,10.9189189189189,"coding",0.474537987679671,-1525.1,4870,-0.313162217659138
"NM_015026",10379,3.38,3.2258064516129,"coding",0.375556058207042,-3505.6,13263,-0.264314257709417
"NM_015027",4512,25.77,7,"coding",0.47281426707264,-1468.1,4598,-0.319290996085254
"NM_015028",4083,6.16,2.73972602739726,"coding",0.428730287100687,-2771.6,9892,-0.280186008896078
"NM_015029",3269,19.92,4.85714285714286,"coding",0.463252624812513,-1505.6,4667,-0.322605528176559
"NM_015032",7444,6.14,2.98507462686567,"coding",0.364293361884368,-1892.62,7472,-0.253294967880086
"NM_015033",5457,7.6,6.36363636363636,"coding",0.518634686346863,-1800.9,5420,-0.332269372693727
"NM_015035",9991,7.18,2.85714285714286,"coding",0.497101738956626,-3459.2,10006,-0.345712572456526
"NM_015037",3611,10.34,4.61538461538461,"coding",0.605990783410138,-2593.7,6076,-0.426876234364714
"NM_015040",9908,7.57,4.57142857142857,"coding",0.412797739200646,-2779.6,9908,-0.280540976988292
"NM_015042",8618,15.66,4.13793103448276,"coding",0.52576060404175,-3158.8,9006,-0.350743948478792
"NM_015044",5203,21.92,3.7037037037037,"coding",0.493554327808471,-2097.6,5973,-0.351180311401306
"NM_015045",6302,19.6,3.2258064516129,"coding",0.406973058637084,-1754.6,6310,-0.278066561014263
"NM_015046",11016,7.49,4.72727272727273,"coding",0.410503558237997,-3059.7,11101,-0.275623817674083
"NM_015047",4253,26.87,18.8571428571429,"coding",0.466566265060241,-2423.5,6640,-0.364984939759036
"NM_015049",6470,30.25,5.77777777777778,"coding",0.415557990295821,-1783.9,6389,-0.279214274534356
"NM_015050",4030,17.65,5.09090909090909,"coding",0.532721864154685,-1508.1,4034,-0.373847297967278
"NM_015051",4862,5.43,20,"coding",0.387479201331115,-1243.3,4808,-0.258589850249584
"NM_015052",6839,3.72,2.63157894736842,"coding",0.480905532635142,-3007.2,9453,-0.318121231355125
"NM_015055",4848,15.21,4.16,"coding",0.426904176904177,-1422.9,4884,-0.291339066339066
"NM_015056",5087,56.31,5.79310344827586,"coding",0.504923198109492,-1760.2,5078,-0.346632532493108
"NM_015057",14734,10.15,3.2258064516129,"coding",0.442395702062745,-4515.7,15077,-0.299509186177622
"NM_015058",7169,5.06,3.125,"coding",0.434485642598272,-2020.6,7174,-0.281655979927516
"NM_015059",8500,1.81,11.2,"coding",0.531897197039009,-4373,12023,-0.363719537553023
"NM_015060",2353,26.65,3.57142857142857,"coding",0.425933877200515,-2082.4,6987,-0.298039215686275
"NM_015061",4674,8.3,2.7027027027027,"coding",0.461041954817888,-1376.5,4338,-0.317312125403412
"NM_015062",5354,40.27,3.03030303030303,"coding",0.56737987987988,-1984.7,5328,-0.372503753753754
"NM_015068",6628,105.34,14.5531914893617,"coding",0.447495473747737,-1899.7,6628,-0.28661738080869
"NM_015070",6409,7.39,3.57142857142857,"coding",0.430067197999687,-1603.6,6399,-0.250601656508829
"NM_015071",9035,2.43,3.50877192982456,"coding",0.470782331027142,-3147.1,9395,-0.334976051091006
"NM_015072",4692,13.9,6,"coding",0.473494486853265,-1366.4,4716,-0.289737065309584
"NM_015073",7984,11.39,4.4,"coding",0.619315342328836,-3346.7,8004,-0.418128435782109
"NM_015074",10551,7.44,5.12,"coding",0.476901275389702,-3449.3,10585,-0.325866792631082
"NM_015075",5248,1.52,4.16,"coding",0.605414746543779,-2134.5,5208,-0.409850230414747
"NM_015076",6139,2.38,8.27586206896552,"coding",0.429598374746054,-1837.7,6399,-0.287185497734021
"NM_015077",6862,8.55,3.33333333333333,"coding",0.551912036586552,-4214.6,10277,-0.41010022380072
"NM_015079",5876,6.51,3.2258064516129,"coding",0.536713862364175,-2294.2,6074,-0.377708264734936
"NM_015082",5382,17.98,2.66666666666667,"coding",0.537805782060786,-1906.6,5396,-0.353335804299481
"NM_015084",2631,94.72,9.45454545454546,"coding",0.463898916967509,-877.6,2770,-0.316823104693141
"NM_015085",6682,17.65,3.63636363636364,"coding",0.560108059432688,-2619.6,6663,-0.393156235929761
"NM_015087",4838,10.47,4.30769230769231,"coding",0.380816326530612,-1283.1,4900,-0.261857142857143
"NM_015088",17947,4.49,3.27868852459016,"coding",0.443064066852368,-5441.3,17950,-0.303136490250696
"NM_015089",7771,4.78,3.17460317460317,"coding",0.584740301585256,-3232.84,7759,-0.416656785668256
"NM_015091",6257,2.65,2.7027027027027,"coding",0.419952114924182,-1753.9,6265,-0.279952114924182
